train/total loss,train/transformation loss,train/rotation-error-x,train/rotation-error-y,train/rotation-error-z,train/rotation-error-xyz,train/geodesic-distance,train/translation-error-x,train/translation-error-y,train/translation-error-z,train/translation-error-xyz,train/euclidean-distance,val/total loss,val/rotation-error-x,val/rotation-error-y,val/rotation-error-z,val/rotation-error-xyz,val/geodesic-distance,val/translation-error-x,val/translation-error-y,val/translation-error-z,val/translation-error-xyz,val/euclidean-distance
0.4055934710733926,0,0.4803285300731659,0.17360685765743256,0.5353653430938721,0.39643359184265137,0.8185522278982518,0.11378220468759537,0.11389005929231644,0.03918566554784775,0.08895264565944672,0.18393769226412274,0.16079326442653133,0.1243404969573021,0.12123004347085953,0.23265980184078217,0.15941011905670166,0.3293884163421969,0.08928707987070084,0.08794417232275009,0.035337019711732864,0.07085609436035156,0.14444912369212798
0.38693781226154855,0,0.37834128737449646,0.16920262575149536,0.47020789980888367,0.3392506241798401,0.6965547886460027,0.10694964975118637,0.1057012677192688,0.038198892027139664,0.08361660689115524,0.17209265888353167,0.16904676122771156,0.12057682126760483,0.11462794989347458,0.232581228017807,0.15592867136001587,0.3236278857915632,0.09239920228719711,0.09534233063459396,0.036417488008737564,0.07471968233585358,0.15300405764531705
0.402871998901619,0,0.3558374047279358,0.16945844888687134,0.4944828152656555,0.33992624282836914,0.696751246769858,0.11308293044567108,0.11135043203830719,0.03932355344295502,0.08791898190975189,0.18175548196146873,0.17031321434244032,0.1306459605693817,0.12706372141838074,0.23494505882263184,0.1642182469367981,0.339663895507974,0.09167513996362686,0.09652252495288849,0.038198452442884445,0.0754653736948967,0.15349736617457482
0.39146586155987223,0,0.31194868683815,0.16530315577983856,0.4270942211151123,0.3014487028121948,0.6257740287912152,0.10936208814382553,0.10927586257457733,0.03807922825217247,0.08557239174842834,0.17635289196408302,0.16124049069419985,0.12409806251525879,0.11508895456790924,0.23996667563915253,0.15971790254116058,0.33356864774419415,0.09040173888206482,0.0879591554403305,0.033027805387973785,0.0704629048705101,0.14471770396396036
0.38425735906878516,0,0.30674535036087036,0.16504134237766266,0.4413142800331116,0.3043670058250427,0.6308829401684957,0.10723637789487839,0.10752097517251968,0.03703434765338898,0.08393056690692902,0.1731566665041871,0.16320458379003308,0.12400084733963013,0.11728360503911972,0.22990041971206665,0.1570616364479065,0.3233230993632347,0.08758562058210373,0.09222884476184845,0.03615127503871918,0.07198858261108398,0.1471629681125764
0.38653263249504033,0,0.386819452047348,0.16465625166893005,0.4761942923069,0.3425566852092743,0.6968950878328352,0.10518103837966919,0.10411874204874039,0.03719472512602806,0.08216483891010284,0.169685919842887,0.15871269502226384,0.11573053151369095,0.1132608950138092,0.22417083382606506,0.15105408430099487,0.3124509450168379,0.08829821646213531,0.08856827020645142,0.03245702385902405,0.06977450847625732,0.1431973051399954
0.3791480751282586,0,0.40702763199806213,0.1636747270822525,0.4587436616420746,0.34314867854118347,0.7093735667614931,0.10462438315153122,0.10373184084892273,0.03726328909397125,0.08187317103147507,0.16858557565511983,0.160382590827442,0.12275849282741547,0.11924424767494202,0.2313128262758255,0.15777185559272766,0.3256758778325973,0.08862708508968353,0.08831848204135895,0.03584575280547142,0.07093044370412827,0.14423228283562967
0.3696070315506647,0,0.4986419081687927,0.16734446585178375,0.5322543382644653,0.3994135558605194,0.8179259664463532,0.100954070687294,0.09757275879383087,0.03673718869686127,0.07842133939266205,0.16148538305825125,0.1515154032216918,0.12168946862220764,0.11512555927038193,0.2111862152814865,0.14933374524116516,0.30643067893482023,0.08437860757112503,0.08264519274234772,0.032926421612501144,0.06665007770061493,0.136325694019756
0.3501858635795924,0,0.3499946594238281,0.15696805715560913,0.42301198840141296,0.30999159812927246,0.6449961745608962,0.09450222551822662,0.09233731776475906,0.035589799284935,0.07414311170578003,0.15216107836718126,0.14747621924165757,0.11644170433282852,0.11233056336641312,0.2199757695198059,0.14958268404006958,0.30796734724313984,0.08198517560958862,0.08062504231929779,0.03268066421151161,0.06509695947170258,0.1321901743931155
0.3468309318738745,0,0.3076983690261841,0.14874745905399323,0.4100792407989502,0.28884169459342957,0.595341959688064,0.09529723972082138,0.09177032858133316,0.035161636769771576,0.07407640665769577,0.15200903183694,0.14449397732894267,0.11994636058807373,0.11154960840940475,0.21004638075828552,0.14718079566955566,0.3017816005214568,0.07915855199098587,0.0787293091416359,0.033314865082502365,0.06373424828052521,0.12951320373723585
0.34055422515053424,0,0.28034403920173645,0.15080885589122772,0.39293667674064636,0.2746965289115906,0.5667703508920154,0.09319984167814255,0.09120314568281174,0.03444458544254303,0.07294919341802597,0.14974738047570504,0.14678575885632344,0.11826357990503311,0.11390244960784912,0.2099679857492447,0.14737801253795624,0.302149927544017,0.08200114965438843,0.07854420691728592,0.0335213877260685,0.06468891352415085,0.13175316791861288
0.33441712968179743,0,0.3217034339904785,0.14877033233642578,0.3979049324989319,0.28945958614349365,0.5945740022047515,0.09223316609859467,0.08828002959489822,0.034392595291137695,0.07163526862859726,0.14653770006277805,0.14474603647906933,0.11583854258060455,0.10604612529277802,0.21730639040470123,0.14639702439308167,0.30363740291326274,0.08025191724300385,0.07759787887334824,0.032638899981975555,0.06349623203277588,0.1296758104956919
0.34656860907781273,0,0.3368196189403534,0.15327486395835876,0.41461485624313354,0.30156978964805603,0.6210560421753423,0.09680989384651184,0.09272532165050507,0.035348907113075256,0.07496137917041779,0.15423703811267214,0.15865497843873116,0.1157117709517479,0.10956088453531265,0.21665814518928528,0.147310271859169,0.30724532601814114,0.08834607899188995,0.0895395502448082,0.03303181007504463,0.07030581682920456,0.14341311132715595
0.3457661024396373,0,0.2772377133369446,0.14967866241931915,0.3624413013458252,0.2631192207336426,0.5549383426574834,0.09584162384271622,0.09405519813299179,0.03496066853404045,0.07495249807834625,0.15379578704025113,0.14531223367779486,0.1115892305970192,0.10511431097984314,0.2038598507642746,0.1401877999305725,0.2896704654539785,0.08307944983243942,0.07850788533687592,0.030875615775585175,0.06415431946516037,0.13094319325060613
0.3345403464598716,0,0.24540862441062927,0.1446298360824585,0.36305874586105347,0.25103241205215454,0.5171299325270166,0.09352825582027435,0.0888347253203392,0.033746592700481415,0.07203652709722519,0.14787711293771263,0.13833710052553685,0.11505399644374847,0.10667198896408081,0.21691252291202545,0.1462128460407257,0.30319401537699087,0.07597168534994125,0.07446844130754471,0.030731160193681717,0.06039043515920639,0.1233065152360547
0.3296057910206124,0,0.221322700381279,0.14011313021183014,0.33869871497154236,0.23337817192077637,0.4871305451395865,0.09232933819293976,0.09147758036851883,0.03398708254098892,0.07259800285100937,0.14874305426390108,0.137881520835142,0.1134171113371849,0.10810190439224243,0.20110347867012024,0.14087417721748352,0.289072920958842,0.07618124783039093,0.07373132556676865,0.03319582715630531,0.0610361322760582,0.12353363476933972
0.3346656527194856,0,0.31368881464004517,0.14836391806602478,0.3777852952480316,0.2799460291862488,0.5851290949142349,0.09321242570877075,0.09247104823589325,0.03512751683592796,0.07360366731882095,0.15085559273320415,0.14364483856385754,0.11268407106399536,0.10874798148870468,0.2102380096912384,0.14389002323150635,0.2967548310276001,0.07763344794511795,0.08018086850643158,0.031821563839912415,0.06321196258068085,0.12890762967928762
0.32671667125619236,0,0.35544392466545105,0.14846692979335785,0.3964146375656128,0.30010852217674255,0.6203531102800205,0.09030044078826904,0.08870379626750946,0.03395495563745499,0.07098640501499176,0.1449681705913916,0.13757805454154168,0.11014962196350098,0.10824903845787048,0.20470522344112396,0.14103463292121887,0.29182186530482385,0.07560952752828598,0.0742575079202652,0.031645696610212326,0.0605042427778244,0.12309859915366096
0.32249079011680065,0,0.31588250398635864,0.14248494803905487,0.38163670897483826,0.2800014019012451,0.5872579642264633,0.08976096659898758,0.08853526413440704,0.03327493369579315,0.07052372395992279,0.14426040766604595,0.13597112317239085,0.10832081735134125,0.10516943782567978,0.19710515439510345,0.13686513900756836,0.2834350311708066,0.07699239253997803,0.07112305611371994,0.03116096556186676,0.059758804738521576,0.12193776438793828
0.3219060197934491,0,0.33033740520477295,0.14688421785831451,0.39374879002571106,0.2903234660625458,0.5982424634263929,0.088159941136837,0.08610118925571442,0.03419727832078934,0.06948614120483398,0.141833771015897,0.13853009922369833,0.1095649003982544,0.10433993488550186,0.20117057859897614,0.138358473777771,0.28487087990487775,0.07617438584566116,0.07486996054649353,0.03264516592025757,0.06122983619570732,0.12438728041466206
0.314350819221594,0,0.3395163118839264,0.13866542279720306,0.38789311051368713,0.2886916399002075,0.5938450764569568,0.08554164320230484,0.08478885889053345,0.032829105854034424,0.06771986931562424,0.13839636480459253,0.13753615163507,0.11207906156778336,0.10502435266971588,0.20912712812423706,0.14207684993743896,0.29259297780452237,0.07676421850919724,0.07472442835569382,0.0302742812782526,0.06058764457702637,0.12299481451871895
0.3101693822239899,0,0.21368667483329773,0.13621988892555237,0.32542330026626587,0.22510993480682373,0.46912974765872845,0.08626381307840347,0.08544687181711197,0.0330999530851841,0.06827022135257721,0.13924103990693318,0.13677364918253115,0.11100973188877106,0.09870515763759613,0.20456424355506897,0.13809305429458618,0.2856477828275773,0.07672708481550217,0.07263318449258804,0.03232262656092644,0.06056096404790878,0.12256210561721556
0.31315595122005035,0,0.22363866865634918,0.13654659688472748,0.3302105963230133,0.23013196885585785,0.4831616838818713,0.08862663060426712,0.08627817034721375,0.032948996871709824,0.0692846029996872,0.1414992691249716,0.13799929913253553,0.10883669555187225,0.1019289419054985,0.19588452577590942,0.13555006682872772,0.2787788349293893,0.07660910487174988,0.0757354199886322,0.031064484268426895,0.061136335134506226,0.12417670002868099
0.3127817033215861,0,0.2726222574710846,0.14160296320915222,0.3513481318950653,0.2551911473274231,0.5316857260520368,0.0872228816151619,0.08521685749292374,0.033527981489896774,0.06865590810775757,0.1401811509503289,0.13653068478790023,0.1087978184223175,0.1019306480884552,0.19963425397872925,0.13678757846355438,0.2815880549530829,0.07517284154891968,0.07434466481208801,0.031092004850506783,0.06020317226648331,0.12252623275403053
0.3085699633670592,0,0.21383152902126312,0.13756324350833893,0.3230140209197998,0.22480294108390808,0.4674516991379614,0.08471179008483887,0.08390149474143982,0.032689418643713,0.0671009048819542,0.13707489913797816,0.1357489732364493,0.1113365888595581,0.10730494558811188,0.2077065259218216,0.1421160101890564,0.29292056108674697,0.07453739643096924,0.0732714831829071,0.031420327723026276,0.05974306911230087,0.12120910794023544
0.307480845827049,0,0.256133109331131,0.1377129703760147,0.3378307521343231,0.24389228224754333,0.5057406227706357,0.08491373807191849,0.08280670642852783,0.03306906297802925,0.06692983955144882,0.13675824805974413,0.1343055061635471,0.10751273483037949,0.10209185630083084,0.19181428849697113,0.1338062882423401,0.2748111423946196,0.07542005926370621,0.0708891749382019,0.03202955052256584,0.05944626033306122,0.12064046526868497
0.3055687455030588,0,0.2799047529697418,0.13835395872592926,0.335490345954895,0.25124967098236084,0.5280260943586326,0.08520001173019409,0.08205608278512955,0.03268406540155411,0.06664672493934631,0.13589026920933675,0.13310139926691208,0.1112547516822815,0.10453290492296219,0.19050832092761993,0.13543199002742767,0.2767259479770737,0.0737268328666687,0.0709761306643486,0.03265055641531944,0.05911784619092941,0.11933536929709296
0.3028399032101155,0,0.23778146505355835,0.1351621001958847,0.33253246545791626,0.23515868186950684,0.48679643693186525,0.084466353058815,0.0809328630566597,0.03217335045337677,0.06585752218961716,0.13435384283006943,0.13625094378667493,0.10800785571336746,0.10336923599243164,0.19758865237236023,0.13632191717624664,0.2810878763275762,0.07833685725927353,0.07126408070325851,0.03125619515776634,0.06028570979833603,0.12230124474773484
0.29521863109482416,0,0.2302350401878357,0.13068214058876038,0.3227910101413727,0.22790274024009705,0.4740171624448078,0.08170175552368164,0.07888788729906082,0.03189590573310852,0.06416185200214386,0.13067511644483845,0.1325805450999929,0.11088281124830246,0.09908463060855865,0.20016275346279144,0.13671007752418518,0.28258988321308165,0.07331690937280655,0.07140956819057465,0.030592652037739754,0.0584397129714489,0.11854065041388234
0.2981963811525658,0,0.2712166905403137,0.13383546471595764,0.3336762487888336,0.24624280631542206,0.508712245765154,0.08287973701953888,0.07974006235599518,0.032694652676582336,0.06510481983423233,0.13258252420326871,0.13094162093775888,0.10646338760852814,0.10399173200130463,0.2026568204164505,0.13770398497581482,0.28430549644174113,0.07164910435676575,0.07056742161512375,0.030332278460264206,0.05751626938581467,0.11681234367912816
0.2978903230549137,0,0.24602185189723969,0.1339014619588852,0.3365136682987213,0.23881232738494873,0.4945908273676096,0.0824313834309578,0.07938233017921448,0.03239259868860245,0.06473544239997864,0.13206204214271255,0.13338280457162088,0.10761904716491699,0.1024652048945427,0.19634975492954254,0.13547800481319427,0.2795584666873178,0.0734647735953331,0.07205571979284286,0.03037903644144535,0.05863317847251892,0.11949548227412085
0.2994595901392631,0,0.22843268513679504,0.13820882141590118,0.3273724615573883,0.2313379943370819,0.4800417403060725,0.08101466298103333,0.07976173609495163,0.03229397162795067,0.06435679644346237,0.13130423328256496,0.1336261773662221,0.10759001225233078,0.10076022893190384,0.19350719451904297,0.13395248353481293,0.2758470647517712,0.07429242134094238,0.07201045006513596,0.03157128393650055,0.05929138511419296,0.11993143172754396
0.2938002771200734,0,0.2245032638311386,0.1310027688741684,0.31190091371536255,0.2224690020084381,0.46005967387717844,0.08166559785604477,0.07807257026433945,0.03186655789613724,0.06386824697256088,0.12998476294302366,0.12996384050817258,0.1075001135468483,0.10402964055538177,0.19487226009368896,0.13546733558177948,0.27940087392926216,0.07306872308254242,0.06879563629627228,0.03041522391140461,0.05742652714252472,0.11609289801168826
0.29891958079984077,0,0.24642451107501984,0.13681034743785858,0.3410624563694,0.24143245816230774,0.49142044204384533,0.0822613388299942,0.07980193197727203,0.0318443663418293,0.06463588029146194,0.13230008911662205,0.13172006703192188,0.10669728368520737,0.10072018951177597,0.19326594471931458,0.1335611492395401,0.27460430454342594,0.07381182163953781,0.07046937942504883,0.03059801273047924,0.05829307436943054,0.11810646816006591
0.29441820688964854,0,0.2885180413722992,0.13470236957073212,0.3437207043170929,0.25564706325531006,0.5272681156577528,0.0826529935002327,0.07931366562843323,0.032128673046827316,0.06469844281673431,0.13173493120207716,0.12934201931761158,0.10442164540290833,0.09944546222686768,0.1881793737411499,0.13068217039108276,0.2688105284206329,0.0721592903137207,0.06872481107711792,0.03092450089752674,0.05726953595876694,0.11601295929041601
0.2932223285517381,0,0.25900983810424805,0.13219738006591797,0.3305625915527344,0.2405899465084076,0.4932357130484521,0.08074850589036942,0.07691995799541473,0.03198176994919777,0.06321674585342407,0.1288712999765279,0.1315885248684114,0.10728854686021805,0.09891350567340851,0.19298440217971802,0.13306215405464172,0.27422107251421096,0.07338259369134903,0.07065077871084213,0.030510712414979935,0.05818136781454086,0.11795444540198773
0.2928415438337797,0,0.23362913727760315,0.13132525980472565,0.3143009543418884,0.22641846537590027,0.47009753212589345,0.08161308616399765,0.07873068004846573,0.03185073286294937,0.06406483054161072,0.13037815341035205,0.1308022816815684,0.10547654330730438,0.10012421011924744,0.20097048580646515,0.1355237513780594,0.2797849106211816,0.07303327322006226,0.07020024955272675,0.029479840770363808,0.05757112428545952,0.11691840762092222
0.29402820620553227,0,0.2577061355113983,0.13622212409973145,0.3464230000972748,0.2467837631702423,0.503341631384312,0.08176714181900024,0.07708312571048737,0.03185119107365608,0.063567154109478,0.12972489504911322,0.12751744483267108,0.11113479733467102,0.10153909027576447,0.186721071600914,0.13313165307044983,0.27243478319817976,0.0703388899564743,0.06840629875659943,0.030112374573946,0.05628585442900658,0.11400118295944506
0.28864635041263703,0,0.20992684364318848,0.12752079963684082,0.30379679799079895,0.21374814212322235,0.44560457310980417,0.07852534204721451,0.07614235579967499,0.03132858872413635,0.06199876591563225,0.12625702002634273,0.12993638409722236,0.10666173696517944,0.10128369182348251,0.19509004056453705,0.1343451738357544,0.2767592640894075,0.07104407995939255,0.07010692358016968,0.030245522037148476,0.05713217705488205,0.1161982843712453
0.2896141481556931,0,0.2471766620874405,0.13267996907234192,0.3167024552822113,0.23218636214733124,0.4769496330232215,0.07978178560733795,0.07631957530975342,0.031192783266305923,0.06243138015270233,0.12707409454267965,0.1312756660364328,0.10722961276769638,0.09864859282970428,0.1971926987171173,0.13435697555541992,0.2774178994999778,0.07345420867204666,0.07006199657917023,0.030669813975691795,0.05806200951337814,0.11751154497746498
0.2916248871695708,0,0.2664520740509033,0.13532620668411255,0.33338841795921326,0.24505558609962463,0.5072107711287235,0.08044109493494034,0.07680786401033401,0.03185319900512695,0.0630340576171875,0.1282265308547239,0.13076176175907736,0.1061103343963623,0.1002080962061882,0.1970299929380417,0.13444948196411133,0.27775365835235966,0.0728764459490776,0.06989482790231705,0.030194511637091637,0.05765526741743088,0.11696555390353164
0.28809232614617947,0,0.20211978256702423,0.12822715938091278,0.3065853714942932,0.2123107761144638,0.4411371751644581,0.07914479821920395,0.07702017575502396,0.031438954174518585,0.0625346451997757,0.1273135669041857,0.128686590240367,0.10793491452932358,0.10010609030723572,0.1905953735113144,0.13287879526615143,0.27390341989455685,0.07099300622940063,0.06834149360656738,0.03117995336651802,0.056838151067495346,0.11508706127924304
0.2917842605802413,0,0.26801031827926636,0.13678725063800812,0.3329547643661499,0.2459174394607544,0.5070929676465408,0.08111818134784698,0.07792326807975769,0.03178004175424576,0.06360717117786407,0.129642025337701,0.13062490204409247,0.10727930068969727,0.09987957030534744,0.19680802524089813,0.1346556395292282,0.2776606282399547,0.07260192930698395,0.06947993487119675,0.030762767419219017,0.057614877820014954,0.11680772341787815
0.29260504216674277,0,0.27485817670822144,0.13011084496974945,0.33809956908226013,0.24768953025341034,0.5080050929234579,0.08032971620559692,0.0769866332411766,0.03196419030427933,0.06309351325035095,0.12845249312377002,0.12911389347526334,0.10544974356889725,0.10102768242359161,0.19942882657051086,0.1353020966053009,0.27932431632953303,0.07184291630983353,0.06817010790109634,0.030356591567397118,0.05678987503051758,0.11523448690892227
0.28740420667230054,0,0.25445154309272766,0.130693718791008,0.31448230147361755,0.23320919275283813,0.48708981234499016,0.07896655797958374,0.07647218555212021,0.031085846945643425,0.06217486783862114,0.1265033896666033,0.12947083601067144,0.10632773488759995,0.10354062169790268,0.19377563893795013,0.13454800844192505,0.2768013282648979,0.07198437303304672,0.06813357770442963,0.03086838126182556,0.0569954439997673,0.11571104470039567
0.28918868219469224,0,0.26295047998428345,0.13165715336799622,0.34099316596984863,0.2452002763748169,0.5032119952681144,0.08018514513969421,0.07745581865310669,0.031775396317243576,0.06313879042863846,0.12858844500561123,0.1297791060661116,0.10551571100950241,0.10393649339675903,0.19081315398216248,0.13342179358005524,0.2741830457122095,0.07274544984102249,0.06915277242660522,0.03004511073231697,0.057314448058605194,0.11616168459576945
0.28957898740311305,0,0.2570000886917114,0.13360825181007385,0.35015860199928284,0.2469222992658615,0.5093396924667052,0.0802556723356247,0.076512910425663,0.031759027391672134,0.06284254044294357,0.12772663908526216,0.12854829929288356,0.10727311670780182,0.10090512782335281,0.1894664466381073,0.1325482428073883,0.27121289639223006,0.0704987421631813,0.06955685466527939,0.02989829145371914,0.056651294231414795,0.11505387062507291
0.2900941615366087,0,0.3178924322128296,0.1367250382900238,0.34666281938552856,0.2670934200286865,0.5533548499255448,0.07981197535991669,0.07731075584888458,0.03210471570491791,0.06307581812143326,0.1282338675209904,0.1314221891544519,0.10668721050024033,0.10237812995910645,0.18900442123413086,0.1326899230480194,0.2719586393044841,0.07289715856313705,0.07072284817695618,0.030970953404903412,0.058196987956762314,0.11790565854959911
0.28774862833124354,0,0.30349600315093994,0.13180066645145416,0.3530581295490265,0.2627849280834198,0.5388977489296248,0.07911756634712219,0.07697959244251251,0.03163038566708565,0.06257584691047668,0.12738434724022135,0.12980832153510663,0.10739495605230331,0.09973651170730591,0.19182540476322174,0.13298562169075012,0.2743872680491017,0.07119595259428024,0.07005145400762558,0.031240049749612808,0.05749582499265671,0.11618426904803322
0.2877643004179548,0,0.22673307359218597,0.12923990190029144,0.312276691198349,0.22274988889694214,0.46062489853044875,0.08090708404779434,0.07776985317468643,0.03147096931934357,0.06338264048099518,0.1290251219176808,0.12828747002828506,0.10424686968326569,0.0980982631444931,0.18774761259555817,0.13003091514110565,0.26793974541848703,0.07238436490297318,0.06776472181081772,0.02970115654170513,0.05661674961447716,0.11495694938686586
0.290060574678548,0,0.31307753920555115,0.13383688032627106,0.3521667718887329,0.26636040210723877,0.5507716523177588,0.07973434776067734,0.0772307738661766,0.031739264726638794,0.06290146708488464,0.12808669489368915,0.12977805277032237,0.1085091233253479,0.1018080860376358,0.18704216182231903,0.13245312869548798,0.2712082383373091,0.07166168093681335,0.06961013376712799,0.03162982687354088,0.057633884251117706,0.1163417436182499
0.28722197515408837,0,0.2727988362312317,0.1298508495092392,0.3360480070114136,0.24623256921768188,0.5076409428627428,0.07842561602592468,0.0745885819196701,0.03155793249607086,0.06152404472231865,0.1250091273889339,0.13007468477852882,0.10897404700517654,0.0972909927368164,0.19285845756530762,0.1330411732196808,0.2738171195791614,0.07282096892595291,0.06937616318464279,0.030711954459547997,0.057636361569166183,0.11650166672564322
0.2917821829717277,0,0.24995800852775574,0.13231682777404785,0.33119842410087585,0.2378244251012802,0.494948019047966,0.08014605939388275,0.07684711366891861,0.031087631359696388,0.06269360333681107,0.12781548411098878,0.12684002554705065,0.1060919240117073,0.10050958395004272,0.18450090289115906,0.1303674727678299,0.26695805223238084,0.0698925256729126,0.06820686906576157,0.029980838298797607,0.056026749312877655,0.11357037855252143
0.2873480020242772,0,0.22473399341106415,0.1295919269323349,0.313342809677124,0.22255626320838928,0.4611403105521722,0.07989497482776642,0.07638665288686752,0.031110191717743874,0.06246393918991089,0.12731481470107758,0.1309012088083452,0.10526013374328613,0.1002521738409996,0.1928379088640213,0.1327834129333496,0.2740943397004758,0.07342018932104111,0.07019307464361191,0.030195873230695724,0.05793638154864311,0.11731613953147203
0.2845372247641177,0,0.1986456960439682,0.12594273686408997,0.2920686602592468,0.2055523842573166,0.4274503987637508,0.07918459922075272,0.07564292848110199,0.03084527514874935,0.06189093738794327,0.1261538213843867,0.1290319265737649,0.11018303036689758,0.09922211617231369,0.19169020652770996,0.1336984634399414,0.27642970147632784,0.07276178896427155,0.06780193746089935,0.029952241107821465,0.05683865770697594,0.11532791998357542
