train/total loss,train/transformation loss,train/learning_rate_base,train/learning_rate_block,train/rotation-error-x,train/rotation-error-y,train/rotation-error-z,train/rotation-error-xyz,train/geodesic-distance,train/translation-error-x,train/translation-error-y,train/translation-error-z,train/translation-error-xyz,train/euclidean-distance,val/total loss,val/transformation loss,val/rotation-error-x,val/rotation-error-y,val/rotation-error-z,val/rotation-error-xyz,val/geodesic-distance,val/translation-error-x,val/translation-error-y,val/translation-error-z,val/translation-error-xyz,val/euclidean-distance
0.8165262530714992,0.8165262530714992,9.996030117547442e-05,9.996030117547442e-06,1.1081689596176147,0.3560568690299988,1.5901157855987549,1.0181138515472412,2.150271363701804,0.24983425438404083,0.2485792487859726,0.06779640167951584,0.18873664736747742,0.398884274775481,0.31342402557211535,0.31342402557211535,0.3234159052371979,0.2562020421028137,0.7109025120735168,0.43017348647117615,0.9179502329038035,0.1632629632949829,0.16951920092105865,0.055566657334566116,0.12944960594177246,0.26915472325298095
0.776743382865608,0.776743382865608,9.988344362849889e-05,9.98834436284989e-06,1.151178002357483,0.35319945216178894,1.4724090099334717,0.9922622442245483,2.0771227597369117,0.23417028784751892,0.23215484619140625,0.06572525948286057,0.17735013365745544,0.37443040622704066,0.29780627318447633,0.29780627318447633,0.256468266248703,0.23860988020896912,0.6317849159240723,0.3756210505962372,0.8045969454030837,0.16362613439559937,0.15864010155200958,0.04792406037449837,0.12339676916599274,0.25808278567367987
0.7059137334300785,0.7059137334300785,9.976623518475707e-05,9.976623518475708e-06,0.8306726813316345,0.32824158668518066,1.2653923034667969,0.8081022500991821,1.7035327399776121,0.204952672123909,0.20377515256404877,0.06047147884964943,0.15639977157115936,0.32872289196768806,0.2745345047404689,0.2745345047404689,0.27818751335144043,0.24929165840148926,0.6675865650177002,0.39835524559020996,0.8517716772133305,0.13889092206954956,0.14600881934165955,0.04959012195467949,0.11149662733078003,0.2325065661101572
0.6803535470048268,0.6803535470048268,9.96087707497074e-05,9.960877074970739e-06,0.8614785671234131,0.31449127197265625,1.1768757104873657,0.7842819094657898,1.641565712940816,0.1950916051864624,0.18851251900196075,0.05893627926707268,0.1475134789943695,0.30960962333717523,0.2573469741450202,0.2573469741450202,0.249216690659523,0.23394684493541718,0.5296868681907654,0.33761680126190186,0.7083548093515057,0.1441400945186615,0.12993931770324707,0.050419121980667114,0.1081661805510521,0.2223644344917228
0.6975700410102182,0.6975700410102182,9.941117782469636e-05,9.941117782469636e-06,0.8771334886550903,0.3116365969181061,1.1736425161361694,0.7874709367752075,1.6522304251464992,0.20017516613006592,0.19570885598659515,0.05900534987449646,0.15162979066371918,0.3186904978943747,0.25623592578115,0.25623592578115,0.23861685395240784,0.22376862168312073,0.5280638337135315,0.33014976978302,0.6984642042267707,0.12965936958789825,0.1423027515411377,0.04766058176755905,0.10654090344905853,0.22174934532132842
0.699169532781901,0.699169532781901,9.917361640371872e-05,9.917361640371873e-06,0.7985564470291138,0.29839855432510376,1.1086111068725586,0.7351887226104736,1.5526790330111637,0.19704128801822662,0.19181859493255615,0.058084677904844284,0.14898152649402618,0.312615372984746,0.25808235005505625,0.25808235005505625,0.2393006682395935,0.2269776463508606,0.5138674378395081,0.32671526074409485,0.6842561292071496,0.15057916939258575,0.12387912720441818,0.0488688126206398,0.10777571052312851,0.224289043476024
0.6836142976234756,0.6836142976234756,9.889627884386795e-05,9.889627884386795e-06,0.868704617023468,0.3013281524181366,1.1080784797668457,0.7593704462051392,1.5877914223755816,0.18824134767055511,0.18693016469478607,0.05675233155488968,0.14397463202476501,0.30210530908455396,0.26289115846157074,0.26289115846157074,0.4648597836494446,0.23017019033432007,0.6563023924827576,0.45044416189193726,0.9178867904889968,0.14366260170936584,0.12681537866592407,0.04685329273343086,0.1057770848274231,0.22154203417801088
0.6981336886724019,0.6981336886724019,9.857938970958174e-05,9.857938970958174e-06,0.8453229665756226,0.30382290482521057,1.098613977432251,0.7492532730102539,1.5744298166166628,0.19080695509910583,0.19147658348083496,0.05707458406686783,0.14645271003246307,0.30801238513088663,0.24633519207277604,0.24633519207277604,0.4202558994293213,0.22187559306621552,0.6618894338607788,0.43467363715171814,0.8818587768943079,0.13159015774726868,0.1191139742732048,0.04647637531161308,0.09906017035245895,0.20590096880351344
0.6425262664612618,0.6425262664612618,9.822320559080879e-05,9.822320559080879e-06,0.5733146667480469,0.279963880777359,0.8925036787986755,0.5819274187088013,1.2411378375013988,0.16796964406967163,0.17181825637817383,0.05381595715880394,0.13120129704475403,0.2744577402328104,0.22089858124813727,0.22089858124813727,0.22356557846069336,0.21182863414287567,0.4666579067707062,0.30068403482437134,0.6336984353200081,0.11552520841360092,0.11506665498018265,0.04649908095598221,0.09236364811658859,0.18959293466421864
0.6471485225601393,0.6471485225601393,9.7828014895244e-05,9.782801489524401e-06,0.8259927034378052,0.2916181981563568,1.0317473411560059,0.7164527773857117,1.4979010720477448,0.17308348417282104,0.17098300158977509,0.053468577563762665,0.132511705160141,0.2769167982854471,0.22727750542183076,0.22727750542183076,0.21949394047260284,0.21054327487945557,0.46535640954971313,0.2984645366668701,0.6268169043525573,0.11339214444160461,0.1266319304704666,0.04464542120695114,0.09488984197378159,0.1962964779306804
0.6416358277116112,0.6416358277116112,9.739413761480041e-05,9.73941376148004e-06,0.7589377164840698,0.28537726402282715,0.9826128482818604,0.6756426692008972,1.4122659618422029,0.17310117185115814,0.1710100620985031,0.05258776247501373,0.13223300874233246,0.27675112950199643,0.2803091929564553,0.2803091929564553,0.33779802918434143,0.22799570858478546,0.6263855695724487,0.3973931074142456,0.8293059336081627,0.1362801492214203,0.16404417157173157,0.04641890153288841,0.11558108031749725,0.24135416349576366
0.6421503292912046,0.6421503292912046,9.692192506650685e-05,9.692192506650685e-06,0.798009991645813,0.28278863430023193,1.0033016204833984,0.6947001218795776,1.4527846740047639,0.17240160703659058,0.17244207859039307,0.053463611751794815,0.13276910781860352,0.2782913142500871,0.2134028758493162,0.2134028758493162,0.2690001428127289,0.220694437623024,0.4619171619415283,0.31720393896102905,0.6671196909681443,0.11627977341413498,0.10443064570426941,0.043786823749542236,0.0881657525897026,0.18151862120195741
0.6404381772817618,0.6404381772817618,9.641175960804126e-05,9.641175960804126e-06,0.925405740737915,0.2810499966144562,1.027726650238037,0.7447274923324585,1.53148765627607,0.1647978127002716,0.16195474565029144,0.05234036222100258,0.1263643205165863,0.26346361055439843,0.21754475634905598,0.21754475634905598,0.2701711058616638,0.2062082439661026,0.5085433125495911,0.328307569026947,0.6769244783828335,0.11565744876861572,0.11179132759571075,0.04237068444490433,0.08993981778621674,0.18517848056170247
0.626412986990505,0.626412986990505,9.586405432812975e-05,9.586405432812976e-06,0.7759580016136169,0.2725454270839691,0.9195404648780823,0.6560146808624268,1.3678623067662035,0.15857063233852386,0.160378098487854,0.05202530324459076,0.12365801632404327,0.2575890157376036,0.2162488006776379,0.2162488006776379,0.330373615026474,0.19849516451358795,0.482693076133728,0.3371872901916504,0.7003045930497108,0.11176315695047379,0.11430606991052628,0.04271179065108299,0.08959367126226425,0.18376268812965962
0.6019935101852352,0.6019935101852352,9.527925271206252e-05,9.527925271206252e-06,0.6767162680625916,0.25929176807403564,0.8854576349258423,0.6071552038192749,1.2639952292740688,0.15241479873657227,0.146393820643425,0.04976286739110947,0.11619049310684204,0.24245606284122379,0.20384949217400244,0.20384949217400244,0.27181464433670044,0.20500294864177704,0.44036808609962463,0.30572858452796936,0.6363514649771875,0.10593690723180771,0.1060645803809166,0.04267241060733795,0.08489130437374115,0.17348958629994624
0.5992234245917827,0.5992234245917827,9.4657828282597e-05,9.4657828282597e-06,0.7837696671485901,0.2674039900302887,0.90740966796875,0.6528611183166504,1.3408089733493314,0.14991603791713715,0.14670611917972565,0.04910137876868248,0.11524118483066559,0.2399054168371738,0.21425725495623005,0.21425725495623005,0.22313889861106873,0.20778228342533112,0.42667490243911743,0.2858653664588928,0.5920442249025067,0.11800564080476761,0.10952899605035782,0.04272909462451935,0.09008791297674179,0.18504539156152355
0.5780002891196175,0.5780002891196175,9.400028421653925e-05,9.400028421653926e-06,0.5974324941635132,0.2549770772457123,0.8401959538459778,0.5642018914222717,1.1605460945555317,0.14583532512187958,0.1379219889640808,0.04715406149625778,0.11030378937721252,0.23071028520572337,0.20693414478052047,0.20693414478052047,0.21196314692497253,0.20105767250061035,0.4580155611038208,0.2903454899787903,0.6151145634151274,0.10617072135210037,0.1102624237537384,0.039467841386795044,0.08530032634735107,0.17658016319957473
0.5570695970964487,0.5570695970964487,9.330715293731415e-05,9.330715293731414e-06,0.5589563846588135,0.25114426016807556,0.7580887675285339,0.5227298736572266,1.0927013041436604,0.13625924289226532,0.13317398726940155,0.04736385494470596,0.10559903085231781,0.21943513893369418,0.20868907568435516,0.20868907568435516,0.19799740612506866,0.19398796558380127,0.4834882616996765,0.2918245494365692,0.62734369164513,0.1109866127371788,0.10817451775074005,0.04055878892540932,0.08657330274581909,0.17770086931845835
0.5593400474051794,0.5593400474051794,9.257899568385395e-05,9.257899568385395e-06,0.6529841423034668,0.2458120435476303,0.7774015665054321,0.5587326288223267,1.1645588782433116,0.1344643235206604,0.13339512050151825,0.046534743160009384,0.10479806363582611,0.21712842093509047,0.19015841576601228,0.19015841576601228,0.1972418874502182,0.18988348543643951,0.418945848941803,0.26869040727615356,0.566304162144661,0.1014006957411766,0.09626659005880356,0.03923019394278526,0.07896582782268524,0.16215937560604465
0.5544828061189772,0.5544828061189772,9.181640205615465e-05,9.181640205615466e-06,0.6576833128929138,0.24918760359287262,0.7872754335403442,0.5647154450416565,1.1720434019404082,0.1367647796869278,0.13129504024982452,0.04723166301846504,0.10509715974330902,0.21790231987577355,0.1864753272384405,0.1864753272384405,0.2509583830833435,0.19500911235809326,0.40905576944351196,0.2850077748298645,0.5980285812289484,0.09819205850362778,0.09381512552499771,0.0390966422855854,0.0770346149802208,0.1579672957980825
0.5879912142364905,0.5879912142364905,9.101998953786791e-05,9.101998953786791e-06,0.7992035746574402,0.25492429733276367,0.8602060675621033,0.6381113529205322,1.3231852234573234,0.14991140365600586,0.14614568650722504,0.04749296233057976,0.11451669037342072,0.2394297869809733,0.1921248802494618,0.1921248802494618,0.1914910227060318,0.18294398486614227,0.3970959186553955,0.2571769952774048,0.5396318603907863,0.10234855860471725,0.09863250702619553,0.0393676683306694,0.08011624217033386,0.16545543242846766
0.5550865569974196,0.5550865569974196,9.019040299631514e-05,9.019040299631514e-06,0.9568268060684204,0.2511148452758789,0.8712550401687622,0.6930655837059021,1.4386797488488505,0.13270343840122223,0.1332893669605255,0.04644661769270897,0.10414648056030273,0.21590551100970684,0.19406272080396453,0.19406272080396453,0.20121021568775177,0.2014351338148117,0.3778119385242462,0.2601524591445923,0.5410378789228778,0.10538982599973679,0.09776388853788376,0.04049276188015938,0.08121549338102341,0.16735741574197047
0.5450727235093866,0.5450727235093866,8.93283141603286e-05,8.93283141603286e-06,0.6637808680534363,0.2308989018201828,0.7781683206558228,0.5576159954071045,1.1564704189686497,0.12925110757350922,0.1274094581604004,0.044834036380052567,0.10049819946289062,0.20789611929798782,0.18878646309096966,0.18878646309096966,0.1942290961742401,0.18586976826190948,0.39500734210014343,0.25836873054504395,0.5432272567864387,0.10164768248796463,0.09534753113985062,0.03863149136304855,0.07854223251342773,0.1619337178286045
0.571115266236591,0.571115266236591,8.843442107634239e-05,8.843442107634239e-06,0.7373100519180298,0.23964351415634155,0.8093951940536499,0.5954496264457703,1.225656853956689,0.13305921852588654,0.13017213344573975,0.045726582407951355,0.10298597812652588,0.21365030470863414,0.18407292003112455,0.18407292003112455,0.20058095455169678,0.1957995891571045,0.3878600001335144,0.2614135146141052,0.5468505945417189,0.09959087520837784,0.08943892270326614,0.040309447795152664,0.07644641399383545,0.15706671395849797
0.5695828230181189,0.5695828230181189,8.750944754317365e-05,8.750944754317366e-06,0.7573514580726624,0.24344532191753387,0.8510910272598267,0.6172959804534912,1.2479418128489352,0.13466902077198029,0.12762343883514404,0.04517095535993576,0.10248780250549316,0.21316818762934167,0.18956001217086468,0.18956001217086468,0.2442847192287445,0.17873956263065338,0.42882341146469116,0.28394922614097595,0.5795453074237993,0.10034715384244919,0.09768251329660416,0.037592094391584396,0.07854058593511581,0.16193759158974694
0.5528943224903089,0.5528943224903089,8.655414252595166e-05,8.655414252595166e-06,0.7023756504058838,0.23943033814430237,0.7762609124183655,0.5726889371871948,1.165726747872772,0.12691378593444824,0.12330496311187744,0.044804926961660385,0.09834122657775879,0.20275857705028405,0.21965755816669233,0.21965755816669233,0.24008384346961975,0.1798865795135498,0.41731804609298706,0.27909618616104126,0.567214366889769,0.1319914311170578,0.1009117066860199,0.0400744304060936,0.0909925252199173,0.19267841122083126
0.554989065046836,0.554989065046836,8.556927954966931e-05,8.556927954966932e-06,0.5801685452461243,0.23642727732658386,0.7291930913925171,0.515263020992279,1.0537667563602107,0.13146300613880157,0.127188578248024,0.04451969638466835,0.10105709731578827,0.20942771547697442,0.19115551458972116,0.19115551458972116,0.30446577072143555,0.18243446946144104,0.4736345410346985,0.3201782703399658,0.6456315803431696,0.09685706347227097,0.09942535310983658,0.037398360669612885,0.07789359986782074,0.1612673538827127
0.5694231663998451,0.5694231663998451,8.455565607284828e-05,8.455565607284829e-06,0.7583565711975098,0.2381570190191269,0.7978145480155945,0.5981094241142273,1.2420078708985918,0.1300511211156845,0.13103258609771729,0.04453910514712334,0.10187427699565887,0.21161819654853692,0.18955542411535017,0.18955542411535017,0.29903942346572876,0.1781681925058365,0.44872191548347473,0.3086431920528412,0.6389800615368351,0.10361004620790482,0.09289092570543289,0.037692610174417496,0.07806453108787537,0.16010822247593634
0.5650365680764108,0.5650365680764108,8.351409284182467e-05,8.351409284182467e-06,0.8147381544113159,0.24492217600345612,0.8562781810760498,0.6386461853981018,1.3231968822216467,0.1291833221912384,0.12984265387058258,0.0448480024933815,0.10129132121801376,0.21100148577435557,0.18137352462978132,0.18137352462978132,0.17198607325553894,0.1760481745004654,0.360671728849411,0.23623532056808472,0.49517760473874306,0.09899789094924927,0.09298432618379593,0.03770444542169571,0.07656221836805344,0.1568931938419419
0.563276611054669,0.563276611054669,8.244543322617821e-05,8.244543322617822e-06,0.9279342293739319,0.24182496964931488,0.8817327618598938,0.6838306784629822,1.398619490841363,0.13060781359672546,0.13169527053833008,0.044985584914684296,0.10242956131696701,0.21324162461488036,0.17004383463532693,0.17004383463532693,0.18138396739959717,0.16902674734592438,0.341320276260376,0.2305769920349121,0.4802632074682943,0.0901002585887909,0.08769194781780243,0.035951487720012665,0.07124790549278259,0.14629660132190875
0.5502665629343105,0.5502665629343105,8.135054253584315e-05,8.135054253584316e-06,0.5975288152694702,0.22805258631706238,0.6954872608184814,0.5070229172706604,1.068249860566738,0.12369249016046524,0.12693731486797333,0.04329817369580269,0.09797599166631699,0.20400980628180038,0.17705654875645715,0.17705654875645715,0.18789105117321014,0.1667056381702423,0.34869858622550964,0.23443174362182617,0.487768906499109,0.09891977161169052,0.08916809409856796,0.03648621216416359,0.07485803216695786,0.15293719000633685
0.5442729618327626,0.5442729618327626,8.023030732045363e-05,8.023030732045363e-06,0.5792219638824463,0.218110129237175,0.7038201093673706,0.5003840923309326,1.0255796218849078,0.12369373440742493,0.11851270496845245,0.042422980070114136,0.09487646818161011,0.19617234504900352,0.1867556123723907,0.1867556123723907,0.1919873058795929,0.180024653673172,0.3520735800266266,0.2413618564605713,0.4996197497652423,0.10942372679710388,0.08811160922050476,0.03922051563858986,0.07891862094402313,0.1620790734887123
0.5578145861078212,0.5578145861078212,7.908563465149091e-05,7.908563465149091e-06,0.7268174886703491,0.2326323539018631,0.7585852146148682,0.5726783871650696,1.1787050298311406,0.1249077245593071,0.12554991245269775,0.043701183050870895,0.09805294126272202,0.20345917611835196,0.18800303291889928,0.18800303291889928,0.2931247353553772,0.17856548726558685,0.42659255862236023,0.2994275987148285,0.6225171348740978,0.10496637225151062,0.08878358453512192,0.03765345737338066,0.07713447511196136,0.1592195411963809
0.5595517129424519,0.5595517129424519,7.791745138781393e-05,7.791745138781393e-06,0.7281915545463562,0.22845210134983063,0.7490324378013611,0.5685586929321289,1.1848610768909433,0.12735581398010254,0.12676547467708588,0.044050708413124084,0.0993906706571579,0.20647475794898656,0.1707809431658637,0.1707809431658637,0.1848202794790268,0.16558946669101715,0.34391194581985474,0.23144057393074036,0.4822516780226461,0.09378719329833984,0.08575782924890518,0.03564828261733055,0.07173110544681549,0.14696045087710505
0.5364549371802027,0.5364549371802027,7.672670342516748e-05,7.672670342516749e-06,0.6308956742286682,0.22204706072807312,0.6973216533660889,0.5167548060417175,1.0695722108251329,0.12137850373983383,0.1168196052312851,0.043034832924604416,0.09374432265758514,0.19429649966934656,0.18599638571181604,0.18599638571181604,0.23802809417247772,0.17491991817951202,0.404827743768692,0.2725919187068939,0.5575979227019895,0.10313554853200912,0.09490406513214111,0.035593122243881226,0.07787758111953735,0.15951104281890777
0.5263078834788808,0.5263078834788808,7.551435493027607e-05,7.5514354930276075e-06,0.6680355668067932,0.21751360595226288,0.7412581443786621,0.5422691106796265,1.100512251959329,0.11833737045526505,0.11144904792308807,0.041832808405160904,0.09053974598646164,0.187564913709525,0.17829696749967913,0.17829696749967913,0.18944038450717926,0.17140710353851318,0.3693339228630066,0.24339380860328674,0.5082572731039217,0.09750577062368393,0.08990700542926788,0.03714989125728607,0.07485422492027283,0.1531745561909291
0.5207089323606064,0.5207089323606064,7.428138756014354e-05,7.4281387560143535e-06,0.5803954601287842,0.21797533333301544,0.6734825968742371,0.4906178414821625,1.0123869558597405,0.11738933622837067,0.11162998527288437,0.041387416422367096,0.0901355892419815,0.18638114319808446,0.19475615427138343,0.19475615427138343,0.25835171341896057,0.17512109875679016,0.4010656177997589,0.27817949652671814,0.5597218183740493,0.10980411618947983,0.09837321937084198,0.0381120890378952,0.08209647238254547,0.1683308989290268
0.5249955708205906,0.5249955708205906,7.302879966719037e-05,7.3028799667190365e-06,0.6840506792068481,0.21208862960338593,0.738037645816803,0.5447256565093994,1.1224493498643422,0.12013676017522812,0.11527658998966217,0.041733771562576294,0.09238237142562866,0.19086973478613437,0.1746403326590856,0.1746403326590856,0.13748860359191895,0.16037584841251373,0.4007534980773926,0.23287265002727509,0.5051093498865763,0.09057055413722992,0.0905548483133316,0.03414414823055267,0.0717565193772316,0.1496572494506836
0.5204974253128372,0.5204974253128372,7.175760549087262e-05,7.175760549087263e-06,0.6545577645301819,0.21908552944660187,0.703823447227478,0.5258222818374634,1.0860245070419137,0.11865478754043579,0.11272463202476501,0.04246401786804199,0.09128114581108093,0.18809892018202662,0.1705507238705953,0.1705507238705953,0.17275935411453247,0.16042152047157288,0.3471217751502991,0.22676753997802734,0.47116448481877643,0.09376385062932968,0.09050537645816803,0.0283017810434103,0.07085700333118439,0.14725603659947714
0.5188918355617129,0.5188918355617129,7.046883433643682e-05,7.046883433643682e-06,0.6538893580436707,0.21337760984897614,0.6911112070083618,0.5194593667984009,1.0812257840699087,0.11896692961454391,0.11475280672311783,0.04144734889268875,0.09172236174345016,0.19012544949108096,0.1609541823466619,0.1609541823466619,0.18139337003231049,0.15154743194580078,0.37130701541900635,0.23474928736686707,0.49224575360616046,0.08793440461158752,0.07981941103935242,0.03439906984567642,0.06738429516553879,0.13656219591697058
0.5243397023182376,0.5243397023182376,6.916352974147581e-05,6.916352974147581e-06,0.7105348110198975,0.21232394874095917,0.6871373057365417,0.5366653800010681,1.1220025160145677,0.11948545277118683,0.11887042969465256,0.04161745682358742,0.0933244451880455,0.19294032514369036,0.1568524440129598,0.1568524440129598,0.16351696848869324,0.13733252882957458,0.42380815744400024,0.24155256152153015,0.5049782196680704,0.08261120319366455,0.07472539693117142,0.03484727442264557,0.06406129896640778,0.1318232218424479
0.5039413083434515,0.5039413083434515,6.784274863096056e-05,6.7842748630960565e-06,0.6627280712127686,0.21355418860912323,0.6906479597091675,0.5223100781440735,1.0781227337574986,0.11409565806388855,0.11150055378675461,0.04024795442819595,0.08861472457647324,0.18388021843407376,0.17042302588621774,0.17042302588621774,0.1743975132703781,0.1549326479434967,0.4079732298851013,0.24576780200004578,0.5222545663515726,0.09452490508556366,0.08788107335567474,0.028794828802347183,0.07040026783943176,0.14465505878130594
0.5069410393076567,0.5069410393076567,6.650756046143191e-05,6.650756046143192e-06,0.6516571640968323,0.21249769628047943,0.6844701170921326,0.5162083506584167,1.066882401191545,0.11249620467424393,0.11580593138933182,0.04117316007614136,0.0898250937461853,0.185358452408582,0.14835734417041144,0.14835734417041144,0.15218469500541687,0.1569603532552719,0.3255575895309448,0.21156755089759827,0.4401722153027852,0.07859523594379425,0.07976901531219482,0.02872151881456375,0.06236192584037781,0.1265924721956253
0.4985440772039608,0.4985440772039608,6.515904635504539e-05,6.515904635504539e-06,0.6101083159446716,0.2063804715871811,0.6408061385154724,0.4857649803161621,1.0182429346780963,0.10982850939035416,0.1095849797129631,0.04034982621669769,0.08658777922391891,0.1788381030344662,0.1705197443564733,0.1705197443564733,0.1909351348876953,0.16448885202407837,0.39637333154678345,0.25059911608695984,0.5214284757773081,0.07921501249074936,0.09733740985393524,0.034923166036605835,0.07049186527729034,0.14479407668113708
0.5009953157567814,0.5009953157567814,6.379829822417009e-05,6.37982982241701e-06,0.7522457838058472,0.21200037002563477,0.7096590399742126,0.5579683780670166,1.1659146114482397,0.11143629997968674,0.10949099808931351,0.03997214138507843,0.08696647733449936,0.1801229197142729,0.14785135785738626,0.14785135785738626,0.14380280673503876,0.16283705830574036,0.3349348306655884,0.2138582468032837,0.4458945095539093,0.08226462453603745,0.0700770914554596,0.0306764617562294,0.06100606173276901,0.12579315652449927
0.48676872978801705,0.48676872978801705,6.242641788725079e-05,6.242641788725079e-06,0.7297162413597107,0.21311365067958832,0.7186146974563599,0.5538148880004883,1.1262613520214395,0.10629832744598389,0.10436246544122696,0.03973286598920822,0.08346455544233322,0.17160054336459163,0.15636535982290903,0.15636535982290903,0.1495201289653778,0.12795935571193695,0.3559947907924652,0.21115809679031372,0.45346279939015705,0.08837723731994629,0.07437890022993088,0.027171190828084946,0.06330911815166473,0.1340187763174375
0.49607823684760266,0.49607823684760266,6.104451617664862e-05,6.104451617664862e-06,0.6751357316970825,0.20768414437770844,0.6784915328025818,0.5204371213912964,1.0760652707241707,0.11174487322568893,0.10709412395954132,0.03952880576252937,0.08612260222434998,0.17831246555706937,0.15963353961706161,0.15963353961706161,0.14383399486541748,0.15790051221847534,0.3623631000518799,0.22136586904525757,0.45416117707888287,0.09864404052495956,0.07232547551393509,0.02821940928697586,0.0663963109254837,0.13712814698616663
